-123.39,42.59
-123.39,42.6
-123.39,42.64
-123.39,42.65
-123.39,42.68
-123.39,42.69
-123.39,42.7
-123.38,42.58
-123.38,42.6
-123.38,42.61
-123.38,42.62
-123.38,42.63
-123.38,42.64
-123.38,42.65
-123.38,42.66
-123.38,42.67
-123.38,42.68
-123.38,42.7
-123.37,42.52
-123.37,42.53
-123.37,42.54
-123.37,42.55
-123.37,42.56
-123.37,42.57
-123.37,42.58
-123.37,42.7
-123.37,42.71
-123.37,42.72
-123.37,42.73
-123.37,42.74
-123.37,42.75
-123.37,43.08
-123.37,43.09
-123.37,43.1
-123.37,43.15
-123.37,43.16
-123.37,43.17
-123.37,43.18
-123.37,43.19
-123.36,42.48
-123.36,42.49
-123.36,42.5
-123.36,42.51
-123.36,42.52
-123.36,42.75
-123.36,42.76
-123.36,43.07
-123.36,43.08
-123.36,43.1
-123.36,43.11
-123.36,43.12
-123.36,43.13
-123.36,43.14
-123.36,43.15
-123.36,43.19
-123.36,43.2
-123.36,43.21
-123.36,43.22
-123.36,43.23
-123.36,43.24
-123.36,43.25
-123.36,43.26
-123.36,43.27
-123.36,43.28
-123.36,43.29
-123.35,42.47
-123.35,42.48
-123.35,42.76
-123.35,43.06
-123.35,43.07
-123.35,43.11
-123.35,43.21
-123.35,43.29
-123.35,43.3
-123.35,43.31
-123.35,43.32
-123.34,42.47
-123.34,42.76
-123.34,42.77
-123.34,42.97
-123.34,42.98
-123.34,43.06
-123.34,43.32
-123.34,43.33
-123.34,43.38
-123.34,43.39
-123.34,43.4
-123.33,42.47
-123.33,42.77
-123.33,42.95
-123.33,42.96
-123.33,42.97
-123.33,42.98
-123.33,42.99
-123.33,43.03
-123.33,43.04
-123.33,43.05
-123.33,43.06
-123.33,43.34
-123.33,43.35
-123.33,43.36
-123.33,43.37
-123.33,43.4
-123.33,43.41
-123.33,43.42
-123.33,43.45
-123.33,43.46
-123.33,43.48
-123.33,43.49
-123.33,43.5
-123.32,42.46
-123.32,42.47
-123.32,42.77
-123.32,42.95
-123.32,42.96
-123.32,42.99
-123.32,43.0
-123.32,43.03
-123.32,43.42
-123.32,43.43
-123.32,43.44
-123.32,43.45
-123.32,43.46
-123.32,43.47
-123.32,43.48
-123.32,43.5
-123.32,43.51
-123.31,42.45
-123.31,42.46
-123.31,42.77
-123.31,42.95
-123.31,43.0
-123.31,43.01
-123.31,43.03
-123.31,43.43
-123.31,43.44
-123.31,43.51
-123.31,43.52
-123.31,43.53
-123.3,42.44
-123.3,42.45
-123.3,42.77
-123.3,42.95
-123.3,43.01
-123.3,43.02
-123.3,43.03
-123.3,43.53
-123.29,42.44
-123.29,42.77
-123.29,42.78
-123.29,42.94
-123.29,42.95
-123.29,43.53
-123.29,43.54
-123.29,43.55
-123.28,42.44
-123.28,42.78
-123.28,42.92
-123.28,42.93
-123.28,42.94
-123.28,43.55
-123.28,43.56
-123.28,43.57
-123.27,42.44
-123.27,42.78
-123.27,42.79
-123.27,42.91
-123.27,42.92
-123.27,43.57
-123.27,43.58
-123.26,42.43
-123.26,42.44
-123.26,42.79
-123.26,42.8
-123.26,42.81
-123.26,42.82
-123.26,42.83
-123.26,42.84
-123.26,42.85
-123.26,42.91
-123.26,43.58
-123.26,43.59
-123.25,42.43
-123.25,42.8
-123.25,42.81
-123.25,42.84
-123.25,42.85
-123.25,42.86
-123.25,42.87
-123.25,42.9
-123.25,42.91
-123.25,43.59
-123.24,42.43
-123.24,42.87
-123.24,42.88
-123.24,42.89
-123.24,42.9
-123.24,43.59
-123.24,43.6
-123.23,42.42
-123.23,42.43
-123.23,43.6
-123.23,43.61
-123.22,42.42
-123.22,43.61
-123.22,43.62
-123.22,43.63
-123.22,43.64
-123.22,43.71
-123.21,42.42
-123.21,43.62
-123.21,43.64
-123.21,43.65
-123.21,43.66
-123.21,43.7
-123.21,43.71
-123.21,43.72
-123.21,43.73
-123.2,42.42
-123.2,42.43
-123.2,43.66
-123.2,43.67
-123.2,43.68
-123.2,43.69
-123.2,43.7
-123.2,43.73
-123.19,42.43
-123.19,43.73
-123.19,43.74
-123.18,42.43
-123.18,43.74
-123.18,43.75
-123.17,42.43
-123.17,43.75
-123.16,42.41
-123.16,42.42
-123.16,42.43
-123.16,43.75
-123.15,42.41
-123.15,43.75
-123.14,42.41
-123.14,43.75
-123.13,42.41
-123.13,42.42
-123.13,43.75
-123.12,42.42
-123.12,43.75
-123.11,42.42
-123.11,42.43
-123.11,43.75
-123.1,42.43
-123.1,43.75
-123.1,43.76
-123.09,42.43
-123.09,43.76
-123.08,42.43
-123.08,43.76
-123.07,42.43
-123.07,43.76
-123.07,43.77
-123.06,42.43
-123.06,43.77
-123.06,43.78
-123.06,44.15
-123.06,44.16
-123.06,44.17
-123.06,44.18
-123.06,44.19
-123.06,44.2
-123.06,44.21
-123.06,44.22
-123.06,44.23
-123.06,44.24
-123.06,44.25
-123.06,44.26
-123.06,44.27
-123.06,44.28
-123.06,44.29
-123.06,44.3
-123.06,44.31
-123.06,44.32
-123.06,44.33
-123.06,44.34
-123.06,44.35
-123.06,44.36
-123.06,44.37
-123.06,44.38
-123.06,44.39
-123.06,44.4
-123.06,44.41
-123.06,44.42
-123.06,44.43
-123.06,44.44
-123.06,44.45
-123.06,44.46
-123.06,44.47
-123.06,44.48
-123.06,44.49
-123.06,44.5
-123.06,44.51
-123.06,44.52
-123.06,44.53
-123.06,44.54
-123.06,44.55
-123.06,44.56
-123.06,44.57
-123.06,44.58
-123.06,44.59
-123.06,44.6
-123.06,44.61
-123.06,44.62
-123.06,44.63
-123.06,44.64
-123.06,44.65
-123.06,44.66
-123.06,44.67
-123.06,44.68
-123.05,42.43
-123.05,43.78
-123.05,43.79
-123.05,43.8
-123.05,44.04
-123.05,44.05
-123.05,44.06
-123.05,44.07
-123.05,44.08
-123.05,44.09
-123.05,44.1
-123.05,44.11
-123.05,44.12
-123.05,44.13
-123.05,44.14
-123.05,44.15
-123.05,44.68
-123.05,44.69
-123.05,44.7
-123.05,44.71
-123.05,44.72
-123.05,44.73
-123.05,44.74
-123.05,44.75
-123.05,44.76
-123.05,44.77
-123.04,42.42
-123.04,42.43
-123.04,43.8
-123.04,43.81
-123.04,43.82
-123.04,44.03
-123.04,44.04
-123.04,44.1
-123.04,44.11
-123.04,44.77
-123.04,44.78
-123.04,44.79
-123.03,42.42
-123.03,43.82
-123.03,43.83
-123.03,43.84
-123.03,44.02
-123.03,44.03
-123.03,44.79
-123.03,44.8
-123.03,44.81
-123.03,44.82
-123.02,42.42
-123.02,43.84
-123.02,43.85
-123.02,43.86
-123.02,44.0
-123.02,44.01
-123.02,44.02
-123.02,44.82
-123.02,44.83
-123.01,42.42
-123.01,43.86
-123.01,43.87
-123.01,43.88
-123.01,43.89
-123.01,43.9
-123.01,43.91
-123.01,43.92
-123.01,43.93
-123.01,43.94
-123.01,43.95
-123.01,43.96
-123.01,43.97
-123.01,43.98
-123.01,43.99
-123.01,44.0
-123.01,44.83
-123.01,44.84
-123.01,44.85
-123.01,44.86
-123.01,44.87
-123.01,46.79
-123.01,46.8
-123.01,46.81
-123.0,42.41
-123.0,42.42
-123.0,44.87
-123.0,44.88
-123.0,44.89
-123.0,44.99
-123.0,45.0
-123.0,45.01
-123.0,46.77
-123.0,46.78
-123.0,46.81
-123.0,46.82
-122.99,42.41
-122.99,44.89
-122.99,44.9
-122.99,44.91
-122.99,44.92
-122.99,44.93
-122.99,44.94
-122.99,44.95
-122.99,44.96
-122.99,44.97
-122.99,44.98
-122.99,44.99
-122.99,45.01
-122.99,45.02
-122.99,45.03
-122.99,46.76
-122.99,46.77
-122.99,46.82
-122.99,46.83
-122.99,46.84
-122.98,42.41
-122.98,44.9
-122.98,45.03
-122.98,45.04
-122.98,45.05
-122.98,46.65
-122.98,46.66
-122.98,46.67
-122.98,46.68
-122.98,46.71
-122.98,46.72
-122.98,46.73
-122.98,46.74
-122.98,46.75
-122.98,46.84
-122.98,46.85
-122.97,42.41
-122.97,45.05
-122.97,45.06
-122.97,46.65
-122.97,46.68
-122.97,46.69
-122.97,46.7
-122.97,46.71
-122.97,46.86
-122.97,46.87
-122.97,46.88
-122.96,42.41
-122.96,45.07
-122.96,45.08
-122.96,46.64
-122.96,46.65
-122.96,46.89
-122.96,46.9
-122.96,46.91
-122.95,42.41
-122.95,45.08
-122.95,45.09
-122.95,46.64
-122.95,46.91
-122.95,46.92
-122.95,46.93
-122.94,42.4
-122.94,42.41
-122.94,45.09
-122.94,45.1
-122.94,46.63
-122.94,46.93
-122.94,46.94
-122.94,46.95
-122.94,46.96
-122.93,42.39
-122.93,42.4
-122.93,45.1
-122.93,46.62
-122.93,46.63
-122.93,46.96
-122.93,46.97
-122.93,46.98
-122.92,42.39
-122.92,45.12
-122.92,46.32
-122.92,46.61
-122.92,46.62
-122.92,46.99
-122.92,47.0
-122.91,42.38
-122.91,42.39
-122.91,45.12
-122.91,45.13
-122.91,46.29
-122.91,46.3
-122.91,46.31
-122.91,46.32
-122.91,46.33
-122.91,46.34
-122.91,46.35
-122.91,46.36
-122.91,46.37
-122.91,46.6
-122.91,46.61
-122.91,47.0
-122.91,47.01
-122.91,47.02
-122.9,42.37
-122.9,42.38
-122.9,45.13
-122.9,45.14
-122.9,46.13
-122.9,46.14
-122.9,46.15
-122.9,46.16
-122.9,46.17
-122.9,46.18
-122.9,46.19
-122.9,46.27
-122.9,46.28
-122.9,46.29
-122.9,46.38
-122.9,46.39
-122.9,46.4
-122.9,46.59
-122.9,46.6
-122.9,47.02
-122.9,47.03
-122.89,42.36
-122.89,42.37
-122.89,45.14
-122.89,45.15
-122.89,46.12
-122.89,46.13
-122.89,46.19
-122.89,46.2
-122.89,46.21
-122.89,46.22
-122.89,46.23
-122.89,46.24
-122.89,46.26
-122.89,46.27
-122.89,46.4
-122.89,46.41
-122.89,46.42
-122.89,46.43
-122.89,46.44
-122.89,46.45
-122.89,46.46
-122.89,46.58
-122.89,46.59
-122.89,47.03
-122.89,47.04
-122.88,42.35
-122.88,42.36
-122.88,45.15
-122.88,45.16
-122.88,46.1
-122.88,46.11
-122.88,46.25
-122.88,46.26
-122.88,46.47
-122.88,46.48
-122.88,46.49
-122.88,46.5
-122.88,46.51
-122.88,46.52
-122.88,46.53
-122.88,46.54
-122.88,46.55
-122.88,46.56
-122.88,46.57
-122.88,46.58
-122.88,47.04
-122.87,42.32
-122.87,42.33
-122.87,42.34
-122.87,42.35
-122.87,45.16
-122.87,45.17
-122.87,46.06
-122.87,46.07
-122.87,46.08
-122.87,46.09
-122.87,46.1
-122.87,47.04
-122.86,42.32
-122.86,45.17
-122.86,45.18
-122.86,46.03
-122.86,46.04
-122.86,46.05
-122.86,46.06
-122.86,47.04
-122.85,42.31
-122.85,42.32
-122.85,45.18
-122.85,46.01
-122.85,46.02
-122.85,46.03
-122.85,47.04
-122.84,42.3
-122.84,42.31
-122.84,45.19
-122.84,45.2
-122.84,45.99
-122.84,46.0
-122.84,46.01
-122.84,47.04
-122.84,47.05
-122.83,42.29
-122.83,45.2
-122.83,45.21
-122.83,45.98
-122.83,45.99
-122.83,47.05
-122.82,42.28
-122.82,42.29
-122.82,45.21
-122.82,45.22
-122.82,45.97
-122.82,45.98
-122.82,47.05
-122.81,42.27
-122.81,42.28
-122.81,45.23
-122.81,45.24
-122.81,45.96
-122.81,45.97
-122.81,47.05
-122.81,47.06
-122.8,42.26
-122.8,42.27
-122.8,45.24
-122.8,45.25
-122.8,45.96
