-122.41,37.77
-122.41,37.78
-122.4,37.78
-122.39,37.78
-122.39,37.79
-122.38,37.79
-122.37,37.81
-122.36,37.81
-122.36,37.82
-122.35,37.82
-122.34,37.82
-122.33,37.82
-122.33,37.93
-122.33,37.94
-122.33,37.95
-122.33,37.96
-122.32,37.82
-122.32,37.91
-122.32,37.92
-122.32,37.93
-122.32,37.94
-122.32,37.95
-122.32,37.96
-122.32,37.97
-122.32,37.98
-122.32,37.99
-122.31,37.82
-122.31,37.83
-122.31,37.87
-122.31,37.88
-122.31,37.89
-122.31,37.9
-122.31,37.91
-122.31,37.99
-122.3,37.83
-122.3,37.84
-122.3,37.85
-122.3,37.86
-122.3,37.87
-122.3,37.99
-122.29,37.83
-122.29,37.84
-122.29,37.99
-122.29,38.0
-122.28,38.0
-122.28,38.01
-122.27,38.01
-122.27,38.02
-122.26,38.02
-122.26,38.03
-122.25,38.03
-122.25,38.04
-122.24,38.04
-122.24,38.05
-122.23,38.05
-122.23,38.06
-122.23,38.07
-122.23,38.08
-122.23,38.09
-122.23,38.1
-122.23,38.11
-122.23,38.12
-122.23,38.13
-122.22,38.05
-122.22,38.06
-122.22,38.13
-122.22,38.14
-122.22,38.15
-122.21,38.15
-122.21,38.16
-122.21,38.17
-122.2,38.17
-122.19,38.17
-122.19,38.18
-122.18,38.18
-122.18,38.19
-122.17,38.19
-122.16,38.2
-122.15,38.2
-122.15,38.21
-122.14,38.21
-122.14,38.22
-122.13,38.22
-122.13,38.23
-122.12,38.23
-122.11,38.23
-122.1,38.23
-122.1,38.24
-122.09,38.24
-122.08,38.24
-122.08,38.25
-122.07,38.25
-122.07,38.26
-122.06,38.26
-122.05,38.27
-122.05,38.28
-122.04,38.28
-122.04,38.29
-122.03,38.29
-122.03,38.3
-122.03,38.31
-122.03,38.32
-122.02,38.32
-122.02,38.33
-122.02,38.34
-122.01,38.34
-122.0,38.34
-122.0,38.35
-121.99,38.35
-121.98,38.35
-121.98,38.36
-121.97,38.36
-121.96,38.36
-121.96,38.37
-121.95,38.37
-121.95,38.38
-121.94,38.38
-121.94,38.39
-121.93,38.39
-121.93,38.4
-121.92,38.4
-121.91,38.4
-121.91,38.41
-121.9,38.41
-121.9,38.42
-121.89,38.42
-121.88,38.43
-121.87,38.43
-121.87,38.44
-121.86,38.44
-121.86,38.45
-121.85,38.45
-121.85,38.46
-121.84,38.46
-121.83,38.46
-121.83,38.47
-121.82,38.47
-121.82,38.48
-121.81,38.48
-121.81,38.49
-121.8,38.49
-121.8,38.5
-121.79,38.5
-121.79,38.51
-121.78,38.51
-121.77,38.52
-121.76,38.52
-121.76,38.53
-121.75,38.53
-121.74,38.53
-121.74,38.54
-121.73,38.54
-121.73,38.55
-121.72,38.55
-121.71,38.55
-121.7,38.55
-121.69,38.55
-121.68,38.56
-121.67,38.56
-121.66,38.56
-121.65,38.56
-121.64,38.56
-121.63,38.56
-121.63,38.57
-121.62,38.57
-121.61,38.57
-121.59,38.57
-121.58,38.57
-121.57,38.57
-121.57,38.58
-121.56,38.57
-121.56,38.58
-121.56,38.59
-121.55,38.57
-121.55,38.58
-121.55,38.59
-121.55,38.6
-121.54,38.57
-121.54,38.58
-121.54,38.61
-121.54,38.62
-121.53,38.58
-121.53,38.62
-121.52,38.57
-121.52,38.58
-121.52,38.62
-121.52,38.63
-121.51,38.57
-121.51,38.63
-121.5,38.56
-121.5,38.57
-121.5,38.63
-121.5,38.64
-121.49,38.56
-121.49,38.64
-121.48,38.56
-121.48,38.64
-121.47,38.56
-121.47,38.57
-121.47,38.58
-121.47,38.64
-121.46,38.58
-121.46,38.64
-121.45,38.59
-121.45,38.64
-121.44,38.59
-121.44,38.6
-121.44,38.64
-121.43,38.6
-121.43,38.61
-121.43,38.64
-121.42,38.61
-121.42,38.62
-121.42,38.63
-121.42,38.64
-121.41,38.63
-121.41,38.64
-121.4,38.63
-121.4,38.64
-121.39,38.63
-121.39,38.64
-121.39,38.65
-121.38,38.64
-121.38,38.65
-121.37,38.65
-121.36,38.66
-121.36,38.67
-121.35,38.67
-121.35,38.68
-121.34,38.68
-121.33,38.68
-121.33,38.69
-121.32,38.69
-121.32,38.7
-121.31,38.7
-121.31,38.71
-121.3,38.71
-121.3,38.72
-121.29,38.72
-121.29,38.73
-121.28,38.73
-121.28,38.74
-121.27,38.74
-121.27,38.75
-121.26,38.75
-121.26,38.76
-121.26,38.77
-121.25,38.77
-121.24,38.77
-121.24,38.78
-121.23,38.78
-121.23,38.79
-121.22,38.79
-121.21,38.8
-121.2,38.8
-121.2,38.81
-121.19,38.81
-121.19,38.82
-121.18,38.82
-121.18,38.83
-121.17,38.83
-121.17,38.84
-121.16,38.84
-121.16,38.85
-121.15,38.85
-121.14,38.85
-121.14,38.86
-121.13,38.86
-121.13,38.87
-121.13,38.88
-121.12,38.88
-121.11,38.88
-121.1,38.88
-121.1,38.89
-121.09,38.89
-121.08,38.89
-121.08,38.9
-121.07,38.9
-121.07,38.91
-121.06,38.91
-121.06,38.92
-121.06,38.93
-121.05,38.93
-121.05,38.94
-121.05,38.95
-121.04,38.95
-121.04,38.96
-121.03,38.96
-121.02,38.96
-121.02,38.97
-121.01,38.97
-121.01,38.98
-121.01,38.99
-121.0,38.99
-121.0,39.0
-120.99,39.0
-120.99,39.01
-120.99,39.02
-120.98,39.02
-120.98,39.03
-120.97,39.03
-120.97,39.04
-120.97,39.05
-120.97,39.06
-120.97,39.07
-120.96,39.07
-120.96,39.08
-120.96,39.09
-120.95,39.09
-120.95,39.1
-120.95,39.11
-120.94,39.11
-120.94,39.12
-120.94,39.13
-120.93,39.13
-120.93,39.14
-120.92,39.14
-120.91,39.14
-120.91,39.15
-120.9,39.15
-120.89,39.15
-120.89,39.16
-120.88,39.16
-120.88,39.17
-120.87,39.17
-120.86,39.17
-120.86,39.18
-120.85,39.18
-120.85,39.19
-120.84,39.19
-120.83,39.19
-120.82,39.19
-120.82,39.2
-120.81,39.2
-120.8,39.2
-120.79,39.2
-120.79,39.21
-120.78,39.21
-120.78,39.22
-120.77,39.22
-120.77,39.23
-120.76,39.23
-120.75,39.23
-120.75,39.24
-120.75,39.25
-120.74,39.25
-120.74,39.26
-120.73,39.25
-120.73,39.26
-120.73,39.27
-120.72,39.27
-120.72,39.28
-120.71,39.27
-120.71,39.28
-120.7,39.28
-120.7,39.29
-120.69,39.29
-120.68,39.29
-120.68,39.3
-120.67,39.3
-120.66,39.3
-120.65,39.3
-120.65,39.31
-120.64,39.31
-120.63,39.31
-120.63,39.32
-120.62,39.31
-120.62,39.32
-120.61,39.32
-120.6,39.32
-120.6,39.33
-120.59,39.33
-120.58,39.33
-120.57,39.32
-120.57,39.33
-120.56,39.32
-120.55,39.31
-120.55,39.32
-120.54,39.31
-120.53,39.3
-120.53,39.31
-120.52,39.31
-120.51,39.31
-120.5,39.31
-120.49,39.31
-120.48,39.31
-120.47,39.31
-120.46,39.31
-120.46,39.32
-120.45,39.31
-120.44,39.31
-120.44,39.32
-120.43,39.32
-120.42,39.32
-120.41,39.32
-120.4,39.32
-120.39,39.32
-120.39,39.33
-120.38,39.33
-120.37,39.33
-120.36,39.33
-120.36,39.34
-120.35,39.34
-120.34,39.34
-120.33,39.34
-120.32,39.34
-120.31,39.33
-120.31,39.34
-120.3,39.33
-120.29,39.33
-120.28,39.33
-120.27,39.33
-120.26,39.33
-120.25,39.33
-120.24,39.33
-120.23,39.32
-120.23,39.33
-120.22,39.32
-120.21,39.32
-120.2,39.32
-120.19,39.32
-120.19,39.33
-120.18,39.33
-120.18,39.34
-120.17,39.34
-120.16,39.34
-120.16,39.35
-120.15,39.35
