MEXICAN,TX,*
-97.1455670000, 25.9711320000
-97.1726330000, 25.9628830000
-97.2280250000, 25.9589360000
-97.2713820000, 25.9518320000
-97.3482750000, 25.9311430000
-97.3623450000, 25.9157240000
-97.3670450000, 25.9030210000
-97.3667230000, 25.8850660000
-97.4083570000, 25.8564590000
-97.4968610000, 25.8800580000
-97.5111610000, 25.8874580000
-97.5825650000, 25.9378570000
-97.6680990000, 26.0225220000
-97.6715680000, 26.0339550000
-97.8886990000, 26.0649310000
-98.0083070000, 26.0611470000
-98.0118830000, 26.0566080000
-98.0445170000, 26.0437460000
-98.2416640000, 26.0745440000
-98.2645140000, 26.0855070000
-98.3866940000, 26.1578720000
-98.4388220000, 26.2120220000
-98.4661670000, 26.2232450000
-98.5858100000, 26.2574030000
-98.6233350000, 26.2595920000
-98.6329000000, 26.2503480000
-98.7056760000, 26.2774800000
-98.7511640000, 26.3313070000
-98.8073480000, 26.3694210000
-98.8223730000, 26.3709020000
-98.8613540000, 26.3659900000
-99.0475750000, 26.4069220000
-99.1057190000, 26.4387200000
-99.1679960000, 26.5577990000
-99.2089510000, 26.6894890000
-99.2424440000, 26.7882620000
-99.2686130000, 26.8432130000
-99.3218190000, 26.9068460000
-99.3791490000, 26.9344900000
-99.4465240000, 27.0230080000
-99.4523160000, 27.0626690000
-99.4510350000, 27.0667650000
-99.4465930000, 27.0705930000
-99.4298790000, 27.0943230000
-99.4263480000, 27.1762620000
-99.4415490000, 27.2499200000
-99.4523910000, 27.2640460000
-99.4633090000, 27.2684370000
-99.4708800000, 27.2654440000
-99.4946780000, 27.2775950000
-99.5296540000, 27.3060510000
-99.5364430000, 27.3125380000
-99.5377710000, 27.3160730000
-99.5069600000, 27.3564200000
-99.4928310000, 27.3904910000
-99.4877040000, 27.4099240000
-99.4802190000, 27.4857960000
-99.5193810000, 27.5735690000
-99.5416440000, 27.6057720000
-99.6006190000, 27.6413140000
-99.6234780000, 27.6441360000
-99.6262940000, 27.6424500000
-99.6271230000, 27.6384120000
-99.6661750000, 27.6383240000
-99.8434630000, 27.7745600000
-99.8761740000, 27.8062760000
-99.9014860000, 27.8641620000
